"","dur","proto","service","state","spkts","dpkts","sbytes","dbytes","rate","sttl","dttl","sload","dload","sloss","dloss","sinpkt","dinpkt","sjit","djit","swin","stcpb","dtcpb","dwin","tcprtt","synack","ackdat","smean","dmean","trans_depth","response_body_len","ct_srv_src","ct_state_ttl","ct_dst_ltm","ct_src_dport_ltm","attack_cat","label"
"345",0.52899,"tcp","-","FIN",10,8,568,354,32.136715,254,252,7743.058105,4688.179688,2,1,54.700111,69.44457,3488.427905,113.91843,255,2.0330416034214e-314,2.04484410147153e-314,255,0.101599,0.04287,0.058729,57,44,0,0,1,1,1,1,"Shellcode",1
"346",0.330257,"tcp","-","FIN",10,6,564,268,45.419174,254,252,12305.56836,5426.077148,2,1,31.344333,54.119602,1708.500599,74.604867,255,1.66468964398545e-315,9.40088480690483e-315,255,0.10806,0.059652,0.048408,56,45,0,0,2,1,1,1,"Shellcode",1
"347",8e-06,"udp","-","INT",2,0,690,0,125000.0003,254,0,3.45e+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,345,0,0,0,2,2,1,1,"Shellcode",1
"348",0.445475,"tcp","-","FIN",10,8,620,354,38.161512,254,252,10020.76367,5567.091309,2,1,49.497222,62.013285,3078.530282,121.641563,255,3.39755357345699e-315,1.97283064528797e-315,255,0.066866,0.010697,0.056169,62,44,0,0,1,1,1,1,"Shellcode",1
"349",0.253219,"tcp","-","FIN",10,6,700,268,59.237259,254,252,19903.71875,7076.87793,2,1,25.836333,41.400199,1368.779667,58.167551,255,9.29831446660097e-317,9.17789040213666e-315,255,0.103127,0.046184,0.056943,70,45,0,0,2,1,1,1,"Shellcode",1
"350",7e-06,"udp","-","INT",2,0,630,0,142857.1409,254,0,3.6e+08,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,315,0,0,0,1,2,1,1,"Shellcode",1
"351",1.4e-05,"udp","-","INT",2,0,136,0,71428.57045,254,0,38857144,0,0,0,0.014,0,0,0,0,0,0,0,0,0,0,68,0,0,0,2,2,2,1,"Shellcode",1
"352",1.1e-05,"udp","-","INT",2,0,296,0,90909.0902,254,0,107636360,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,148,0,0,0,2,2,1,1,"Shellcode",1
"353",0.327394,"tcp","-","FIN",10,6,684,268,45.816355,254,252,15052.19922,5473.527344,2,1,36.377111,51.365199,1822.694494,74.228172,255,9.9990128465971e-315,1.50258612752813e-315,255,0.111669,0.069876,0.041793,68,45,0,0,3,1,1,1,"Shellcode",1
"354",0.217984,"tcp","-","FIN",10,6,558,268,68.812388,254,252,18460.07031,8220.787109,2,1,24.220444,41.281199,1149.510387,60.458258,255,1.94308394780008e-314,3.29068608731711e-315,255,0.058407,0.01091,0.047497,56,45,0,0,1,1,1,1,"Shellcode",1
"355",2e-06,"udp","-","INT",2,0,148,0,500000.0013,254,0,2.96e+08,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,74,0,0,0,1,2,1,1,"Shellcode",1
"356",0.642701,"tcp","-","FIN",10,8,598,354,26.450868,254,252,6709.185059,3858.714844,2,1,71.411222,78.960141,4399.7552,119.756906,255,1.1052496617236e-314,1.24443104700802e-314,255,0.1348,0.089358,0.045442,60,44,0,0,1,1,1,1,"Shellcode",1
"357",1.2e-05,"udp","-","INT",2,0,594,0,83333.33039,254,0,1.98e+08,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,297,0,0,0,1,2,1,1,"Shellcode",1
"358",0.608616,"tcp","-","FIN",10,8,710,354,27.932227,254,252,8399.384766,4074.819092,2,1,60.213333,82.35243,3885.798962,130.449523,255,1.44194724826939e-314,9.86453635952621e-315,255,0.107072,0.032139,0.074933,71,44,0,0,2,1,1,1,"Shellcode",1
"359",5e-06,"udp","-","INT",2,0,704,0,200000.0051,254,0,563200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,352,0,0,0,2,2,1,1,"Shellcode",1
"360",1.082933,"tcp","-","FIN",10,8,780,354,15.698109,254,252,5185.916504,2290.077148,2,1,116.339333,138.864422,6757.0506,231.635437,255,2.16437496540547e-316,1.36911752004685e-314,255,0.190113,0.110878,0.079235,78,44,0,0,8,1,1,1,"Shellcode",1
"361",0.650314,"tcp","-","FIN",10,6,614,268,23.065781,254,252,6802.867676,2755.592041,2,1,66.174444,116.498398,3999.501804,187.067234,255,1.98156623874658e-314,8.20165937816682e-315,255,0.135055,0.067811,0.067244,61,45,0,0,2,1,5,1,"Shellcode",1
"362",1.1e-05,"udp","-","INT",2,0,184,0,90909.0902,254,0,66909092,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,92,0,0,0,6,2,1,1,"Shellcode",1
"363",0.323824,"tcp","-","FIN",10,6,840,268,46.32146,254,252,18676.8125,5533.870605,2,1,33.244111,54.703602,1676.797584,77.558297,255,1.89557380627314e-314,5.31736693842986e-315,255,0.093885,0.050296,0.043589,84,45,0,0,2,1,1,1,"Shellcode",1
"364",0.51584,"tcp","-","FIN",7,4,324,182,19.385856,254,252,4311.414551,2124.689941,1,1,76.339503,133.939672,3935.72148,189.409391,255,3.0000647476886e-315,2.10219266657063e-314,255,0.183178,0.114015,0.069163,46,46,0,0,1,1,1,1,"Shellcode",1
"365",0.365229,"tcp","-","FIN",10,6,580,268,41.070122,254,252,11433.92188,4906.510742,2,1,40.493111,69.038797,2924.59671,130.065656,255,2.43626767460592e-315,1.86949326806893e-314,255,0.045512,0.020023,0.025489,58,45,0,0,2,1,1,1,"Shellcode",1
"366",0.313627,"tcp","-","FIN",10,6,1012,268,47.827514,254,252,23237.79492,5713.793457,2,1,34.847444,51.800398,1685.555946,78.069812,255,1.23559091172908e-314,1.94482133754873e-314,255,0.071261,0.053999,0.017262,101,45,0,0,1,1,1,1,"Shellcode",1
"367",7e-06,"udp","-","INT",2,0,250,0,142857.1409,254,0,142857136,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,125,0,0,0,2,2,1,1,"Shellcode",1
"368",0.443914,"tcp","-","FIN",10,6,564,268,33.790329,254,252,9154.926758,4036.817871,2,1,47.512444,71.795797,2573.806803,109.437523,255,2.07829623201535e-314,1.22943296200454e-314,255,0.194743,0.084924,0.109819,56,45,0,0,6,1,1,1,"Shellcode",1
"369",0.404055,"tcp","-","FIN",10,6,638,268,37.123659,254,252,11384.58887,4435.039551,2,1,41.524667,69.743797,2270.266013,97.268867,255,1.76552350164519e-315,1.36500777578063e-314,255,0.181259,0.055325,0.125934,64,45,0,0,1,1,1,1,"Shellcode",1
"370",0.495428,"tcp","-","FIN",10,6,888,268,30.276852,254,252,12918.12305,3617.074463,2,1,50.351667,93.210797,2949.988924,151.090969,255,3.06538286932001e-316,2.04071402096926e-314,255,0.112222,0.029364,0.082858,89,45,0,0,1,1,1,1,"Shellcode",1
"371",1.414776,"tcp","-","FIN",10,8,554,354,12.016037,254,252,2821.648193,1752.927734,2,1,155.517444,189.818859,9192.337952,322.247375,255,1.01420211705017e-314,1.8771997035187e-314,255,0.146199,0.08604,0.060159,55,44,0,0,1,1,1,1,"Shellcode",1
"372",0.758994,"tcp","-","FIN",10,8,668,354,22.39807,254,252,6345.241211,3267.483154,2,1,84.332667,90.553711,4399.61704,187.612359,255,1.88602260529385e-314,2.06636011094692e-314,255,0.182122,0.124455,0.057667,67,44,0,0,7,1,1,1,"Shellcode",1
"373",0.246534,"tcp","-","FIN",10,6,1018,268,60.843534,254,252,29756.54492,7268.773926,2,1,24.246333,40.904199,1179.082222,53.705656,255,5.71521259322965e-315,1.38411189362921e-314,255,0.070537,0.04201,0.028527,102,45,0,0,2,1,1,1,"Shellcode",1
"374",0.197988,"tcp","-","FIN",10,6,628,268,75.762166,254,252,22870.07227,9051.053711,2,1,19.585,38.257199,1026.457226,61.365434,255,1.96478783314828e-314,1.80048560895561e-314,255,0.050751,0.006696,0.044055,63,45,0,0,1,1,1,1,"Shellcode",1
"375",5e-06,"udp","-","INT",2,0,338,0,200000.0051,254,0,270400000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,169,0,0,0,1,2,2,1,"Shellcode",1
"376",1e-05,"udp","-","INT",2,0,112,0,100000.0025,254,0,44800000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,56,0,0,0,5,2,1,1,"Shellcode",1
"377",5e-06,"udp","-","INT",2,0,360,0,200000.0051,254,0,2.88e+08,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,180,0,0,0,1,2,1,1,"Shellcode",1
"378",1e-05,"udp","-","INT",2,0,130,0,100000.0025,254,0,5.2e+07,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,65,0,0,0,2,2,1,1,"Shellcode",1
"379",0.177141,"tcp","-","FIN",10,6,1132,268,84.678309,254,252,46019.83984,10116.23535,2,1,18.367,32.6526,982.842371,56.217258,255,8.75833508290281e-315,1.4549804480332e-314,255,0.059902,0.013867,0.046035,113,45,0,0,2,1,1,1,"Shellcode",1
"380",1.1e-05,"udp","-","INT",2,0,144,0,90909.0902,254,0,52363636,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,72,0,0,0,1,2,1,1,"Shellcode",1
"381",2.148207,"tcp","-","FIN",10,8,564,354,7.913576,254,252,1891.810303,1154.451172,2,1,232.711222,289.536719,14004.53488,487.100062,255,3.05203543886479e-315,1.11664963757514e-314,255,0.217427,0.121439,0.095988,56,44,0,0,2,1,1,1,"Shellcode",1
"382",1e-05,"udp","-","INT",2,0,222,0,100000.0025,254,0,88800000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,111,0,0,0,13,2,1,1,"Shellcode",1
"383",1.1e-05,"udp","-","INT",2,0,248,0,90909.0902,254,0,90181816,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,124,0,0,0,2,2,1,1,"Shellcode",1
"384",1.1e-05,"udp","-","INT",2,0,392,0,90909.0902,254,0,142545456,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,196,0,0,0,5,2,1,1,"Shellcode",1
"385",1.1e-05,"udp","-","INT",2,0,194,0,90909.0902,254,0,70545456,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,97,0,0,0,1,2,1,1,"Shellcode",1
"386",0.752632,"tcp","-","FIN",10,6,1078,268,19.930058,254,252,10321.11328,2380.977539,2,1,70.486222,138.032203,3950.554553,199.504063,255,1.77838349187488e-314,1.56014490916043e-314,255,0.141858,0.06246,0.079398,108,45,0,0,5,1,1,1,"Shellcode",1
"387",8e-06,"udp","-","INT",2,0,114,0,125000.0003,254,0,5.7e+07,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,2,2,1,1,"Shellcode",1
"388",1.1e-05,"udp","-","INT",2,0,176,0,90909.0902,254,0,6.4e+07,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,88,0,0,0,4,2,1,1,"Shellcode",1
"389",7e-06,"udp","-","INT",2,0,180,0,142857.1409,254,0,102857144,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,90,0,0,0,6,2,1,1,"Shellcode",1
"390",1.1e-05,"udp","-","INT",2,0,142,0,90909.0902,254,0,51636364,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,71,0,0,0,1,2,1,1,"Shellcode",1
"391",0.385582,"tcp","-","FIN",10,6,498,268,38.902231,254,252,9315.787109,4647.52002,2,1,41.180333,74.594398,2652.188846,131.593391,255,1.97475115552759e-314,1.94153749317872e-314,255,0.04212,0.0126,0.02952,50,45,0,0,1,1,1,1,"Shellcode",1
"392",2.8e-05,"udp","-","INT",2,0,280,0,35714.28522,254,0,4e+07,0,0,0,0.028,0,0,0,0,0,0,0,0,0,0,140,0,0,0,1,2,1,1,"Shellcode",1
"393",0.534731,"tcp","-","FIN",10,6,610,268,28.051489,254,252,8213.475586,3351.218018,2,1,58.289,97.668797,4233.962621,180.418688,255,1.0348207338482e-314,1.28344203809621e-314,255,0.066407,0.046377,0.02003,61,45,0,0,2,1,1,1,"Shellcode",1
"394",0.552881,"tcp","-","FIN",10,8,804,354,30.748027,254,252,10476.0332,4485.594727,2,1,61.412778,76.272141,4280.413011,140.778344,255,5.55912381712284e-315,1.60782492725463e-314,255,0.037521,0.018965,0.018556,80,44,0,0,1,1,1,1,"Shellcode",1
"395",1e-06,"udp","-","INT",2,0,246,0,1000000.003,254,0,9.84e+08,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,123,0,0,0,2,2,1,1,"Shellcode",1
"396",0.3856,"tcp","-","FIN",10,6,794,268,38.900415,254,252,14834.02441,4647.302734,2,1,39.347333,62.599,2114.403294,92.791805,255,1.21199829889018e-314,1.03156367129465e-314,255,0.139209,0.072594,0.066615,79,45,0,0,3,1,1,1,"Shellcode",1
"397",0.411816,"tcp","-","FIN",10,6,738,268,36.424034,254,252,12918.39063,4351.458008,2,1,43.055889,70.715602,2145.930302,98.855508,255,1.16320005658502e-314,2.56707949397732e-315,255,0.120879,0.058234,0.062645,74,45,0,0,8,1,1,1,"Shellcode",1
"398",1.1e-05,"udp","-","INT",2,0,192,0,90909.0902,254,0,69818184,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,96,0,0,0,19,2,1,1,"Shellcode",1
"399",8e-06,"udp","-","INT",2,0,452,0,125000.0003,254,0,2.26e+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,226,0,0,0,2,2,1,1,"Shellcode",1
"400",1.1e-05,"udp","-","INT",2,0,630,0,90909.0902,254,0,229090912,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,315,0,0,0,2,2,1,1,"Shellcode",1
"401",1.1e-05,"udp","-","INT",2,0,154,0,90909.0902,254,0,5.6e+07,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,77,0,0,0,2,2,2,1,"Shellcode",1
"402",9e-06,"udp","-","INT",2,0,182,0,111111.1072,254,0,80888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,91,0,0,0,2,2,2,1,"Shellcode",1
"403",4e-06,"udp","-","INT",2,0,222,0,250000.0006,254,0,2.22e+08,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,111,0,0,0,3,2,1,1,"Shellcode",1
"404",1.2e-05,"udp","-","INT",2,0,656,0,83333.33039,254,0,218666656,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,328,0,0,0,2,2,1,1,"Shellcode",1
"405",1e-05,"udp","-","INT",2,0,202,0,100000.0025,254,0,80800000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,101,0,0,0,7,2,1,1,"Shellcode",1
"406",1e-05,"udp","-","INT",2,0,240,0,100000.0025,254,0,9.6e+07,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,120,0,0,0,1,2,5,1,"Shellcode",1
"407",4e-06,"udp","-","INT",2,0,170,0,250000.0006,254,0,1.7e+08,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,85,0,0,0,2,2,1,1,"Shellcode",1
"408",8e-06,"udp","-","INT",2,0,624,0,125000.0003,254,0,3.12e+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,312,0,0,0,2,2,1,1,"Shellcode",1
"409",1.3e-05,"udp","-","INT",2,0,740,0,76923.07779,254,0,227692304,0,0,0,0.013,0,0,0,0,0,0,0,0,0,0,370,0,0,0,2,2,1,1,"Shellcode",1
"410",0.40297,"tcp","-","FIN",10,6,638,268,37.223616,254,252,11415.24219,4446.981445,2,1,41.193222,67.835398,2145.977746,101.501688,255,9.7068687867668e-315,1.41220798844573e-314,255,0.149533,0.063782,0.085751,64,45,0,0,5,1,2,1,"Shellcode",1
"411",1.247961,"tcp","-","FIN",10,8,532,354,13.62222,254,252,3070.608643,1987.241577,2,1,135.553556,168.487141,9118.941898,240.599609,255,1.4658231642784e-314,1.30299987470779e-314,255,0.14797,0.068544,0.079426,53,44,0,0,4,1,1,1,"Shellcode",1
"412",0.474805,"tcp","-","FIN",10,8,1132,354,35.804172,254,252,17169.1543,5223.196777,2,1,52.756111,61.476285,3416.038987,126.330883,255,1.75966008520289e-314,1.78400126036027e-315,255,0.102556,0.029524,0.073032,113,44,0,0,2,1,1,1,"Shellcode",1
"413",0.383387,"tcp","-","FIN",10,6,532,268,39.124957,254,252,9995.12207,4674.128418,2,1,37.637667,64.016199,2103.051649,86.728344,255,2.99770070286112e-315,1.48939269733472e-314,255,0.116409,0.063303,0.053106,53,45,0,0,4,1,2,1,"Shellcode",1
"414",3e-06,"udp","-","INT",2,0,154,0,333333.3215,254,0,205333328,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,77,0,0,0,2,2,1,1,"Shellcode",1
"415",1.3e-05,"udp","-","INT",2,0,102,0,76923.07779,254,0,31384616,0,0,0,0.013,0,0,0,0,0,0,0,0,0,0,51,0,0,0,2,2,1,1,"Shellcode",1
"416",0.289408,"tcp","-","FIN",10,6,1128,268,51.829943,254,252,28084.91797,6191.950684,2,1,30.685667,45.730398,1729.008015,75.842539,255,9.07773428396726e-315,4.27128758140547e-315,255,0.114994,0.060746,0.054248,113,45,0,0,4,1,1,1,"Shellcode",1
"417",1.1e-05,"udp","-","INT",2,0,176,0,90909.0902,254,0,6.4e+07,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,88,0,0,0,6,2,1,1,"Shellcode",1
"418",1.036067,"tcp","-","FIN",10,8,636,354,16.408205,254,252,4424.424316,2393.66748,2,1,111.335889,134.808281,6668.717719,209.023984,255,2.97995943792299e-315,2.36849346371721e-315,255,0.161769,0.092403,0.069366,64,44,0,0,1,1,1,1,"Shellcode",1
"419",0.491988,"tcp","-","FIN",10,6,612,268,30.488548,254,252,8959.568359,3642.365234,2,1,50.366,85.79,2566.203087,122.509867,255,1.8972050227967e-314,1.39313588061628e-314,255,0.118001,0.063027,0.054974,61,45,0,0,6,1,1,1,"Shellcode",1
"420",0.706841,"tcp","-","FIN",10,8,530,354,24.050671,254,252,5398.668457,3508.568359,2,1,77.248444,91.255859,5250.752921,153.394703,255,3.23297352824661e-315,1.0811240864387e-314,255,0.163111,0.06804,0.095071,53,44,0,0,1,1,3,1,"Shellcode",1
"421",0.65551,"tcp","-","FIN",10,8,596,354,25.934005,254,252,6553.675781,3783.313721,2,1,67.476111,86.305289,4554.597932,134.261781,255,6.28990680290029e-316,9.32364376465091e-315,255,0.116014,0.051369,0.064645,60,44,0,0,2,1,1,1,"Shellcode",1
"422",1e-06,"udp","-","INT",2,0,280,0,1000000.003,254,0,1.12e+09,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,140,0,0,0,2,2,1,1,"Shellcode",1
"423",2.383358,"udp","-","CON",18,20,2524,4634,15.524315,254,60,8002.154785,14779.14746,0,0,140.197531,88.781102,237.033547,172.019375,0,0,0,0,0,0,0,140,232,0,0,1,3,1,1,"DoS",1
"424",5e-06,"wb-expak","-","INT",2,0,200,0,200000.0051,254,0,1.6e+08,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,2,2,"DoS",1
"425",8e-06,"tlsp","-","INT",2,0,200,0,125000.0003,254,0,1e+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,"DoS",1
"426",8e-06,"unas","-","INT",2,0,200,0,125000.0003,254,0,1e+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,2,"DoS",1
"427",6e-06,"egp","-","INT",2,0,180,0,166666.6608,254,0,119999992,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,90,0,0,0,10,2,10,10,"DoS",1
"428",5e-06,"hmp","-","INT",2,0,200,0,90909.0902,254,0,72727272,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,7,6,"DoS",1
"429",0.540911,"tcp","-","FIN",8,8,364,664,27.730994,62,252,4717.966309,8592.910156,1,2,77.256571,67.296711,4226.658789,92.744086,255,9.97056192322099e-315,1.76310506858923e-314,255,0.151762,0.06983,0.081932,46,83,0,0,4,1,1,1,"DoS",1
"430",0.839146,"tcp","smtp","FIN",20,20,3174,1782,46.475821,254,252,28753.04102,16140.21875,7,8,44.165578,43.766156,2100.806437,48.853199,255,1.95954521957723e-314,1.8052022357935e-314,255,0.052425,0.006905,0.04552,159,89,0,0,1,1,1,1,"DoS",1
"431",9e-06,"ipx-n-ip","-","INT",2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,3,3,"DoS",1
"432",8e-06,"unas","-","INT",2,0,200,0,125000.0003,254,0,1e+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,4,3,"DoS",1
"433",9e-06,"unas","-","INT",2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,3,3,"DoS",1
"434",0.419952,"tcp","-","FIN",10,8,1620,354,40.480816,62,252,27774.60156,5905.436523,2,1,46.661333,55.55943,3038.266124,122.164953,255,1.64622825465335e-314,1.83251838968832e-314,255,0.089439,0.019988,0.069451,162,44,0,0,4,1,1,1,"DoS",1
"435",0.150003,"udp","-","CON",8,4,362,178,73.331866,254,60,16906.32813,7146.523926,0,0,21.429,22.978666,32.625574,32.489672,0,0,0,0,0,0,0,45,45,0,0,1,3,1,1,"DoS",1
"436",8e-06,"unas","-","INT",2,0,200,0,125000.0003,254,0,1e+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,1,1,"DoS",1
"437",0.489758,"ospf","-","INT",20,0,1040,0,38.794669,254,0,16138.58203,0,0,0,25.776736,0,29.430768,0,0,0,0,0,0,0,0,52,0,0,0,1,2,1,1,"DoS",1
"438",1e-06,"gre","-","INT",2,0,200,0,83333.33039,254,0,66666664,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,100,0,0,0,12,2,6,6,"DoS",1
"439",8e-06,"unas","-","INT",2,0,200,0,125000.0003,254,0,1e+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,10,2,5,4,"DoS",1
"440",3e-06,"rdp","-","INT",2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,"DoS",1
"441",3e-06,"unas","-","INT",2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,4,3,"DoS",1
"442",8e-06,"unas","-","INT",2,0,200,0,125000.0003,254,0,1e+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,3,2,"DoS",1
"443",1.097405,"tcp","-","FIN",28,82,1468,88448,99.32523,62,252,10322.53418,636920.75,6,39,40.644629,13.445296,2091.696667,1207.421904,255,1.34155830166438e-314,1.95444105653992e-314,255,0.05152,0.007615,0.043905,52,1079,0,0,3,1,1,1,"DoS",1
"444",4.60005,"tcp","pop3","FIN",38,122,1742,137036,34.564842,62,252,2951.272217,236367.8594,7,59,124.325676,36.743116,7517.559836,3844.87228,255,1.10706476997461e-314,1.30209770589783e-314,255,0.239675,0.153635,0.08604,46,1123,0,0,1,1,1,1,"DoS",1
"445",25.090731,"ospf","-","INT",42,0,2184,0,1.63407,254,0,679.772949,0,0,0,611.969125,0,713.159188,0,0,0,0,0,0,0,0,52,0,0,0,2,2,2,2,"DoS",1
"446",0.217248,"tcp","http","FIN",10,8,774,1058,78.251586,62,252,25666.51953,34099.28125,2,2,24.138667,29.542715,1314.45061,53.091445,255,1.90325084481698e-314,1.36883501874528e-314,255,0.049707,0.005739,0.043968,77,132,1,117,1,1,1,1,"DoS",1
"447",1e-06,"fire","-","INT",2,0,200,0,1000000.003,254,0,8e+08,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,1,1,"DoS",1
"448",1e-05,"sctp","-","INT",2,0,200,0,100000.0025,254,0,8e+07,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,100,0,0,0,12,2,2,2,"DoS",1
"449",0.94633,"tcp","http","FIN",10,10,774,1136,20.077563,62,252,5892.236328,8648.145508,2,2,105.147778,92.737781,5919.137955,177.226484,255,1.34990743450449e-314,1.07782459451562e-314,255,0.134809,0.08993,0.044879,77,114,1,113,1,1,3,1,"DoS",1
"450",7e-06,"iplt","-","INT",2,0,200,0,142857.1409,254,0,114285712,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,100,0,0,0,10,2,6,6,"DoS",1
"451",3e-06,"crtp","-","INT",2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,"DoS",1
"452",9e-06,"kryptolan","-","INT",2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,4,3,"DoS",1
"453",0.182828,"tcp","-","FIN",10,6,1026,268,82.044328,254,252,40431.44531,9801.5625,2,1,17.920556,33.684199,1040.890432,50.408492,255,1.77362777110463e-314,1.54357261095134e-314,255,0.027229,0.014397,0.012832,103,45,0,0,1,1,1,1,"DoS",1
"454",0.286329,"tcp","http","FIN",10,8,906,2226,59.37226,62,252,22798.94727,54426.89844,2,2,31.814333,39.896715,1552.154926,60.169074,255,1.37709192138689e-314,1.00492498268374e-314,255,0.057514,0.006264,0.05125,91,278,1,672,1,1,1,1,"DoS",1
"455",8e-06,"unas","-","INT",2,0,200,0,125000.0003,254,0,1e+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,10,2,6,6,"DoS",1
"456",9e-06,"unas","-","INT",2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,3,3,"DoS",1
"457",8e-06,"unas","-","INT",2,0,200,0,125000.0003,254,0,1e+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,4,3,"DoS",1
"458",9e-06,"unas","-","INT",2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,2,"DoS",1
"459",7.6e-05,"pim","-","INT",8,0,480,0,4.947259,254,0,2374.684326,0,0,0,202.132141,0,480.118281,0,0,0,0,0,0,0,0,60,0,0,0,9,2,2,2,"DoS",1
"460",0.575803,"tcp","http","FIN",10,8,766,1150,29.523987,62,252,9586.612305,13990.89648,2,2,63.978111,71.81443,3832.934313,137.362281,255,9.38106540798782e-315,1.56863234431458e-314,255,0.120286,0.046001,0.074285,77,144,1,166,2,1,1,1,"DoS",1
"461",2.398434,"tcp","-","FIN",18,18,1000,3138,14.592856,62,252,3152.056885,9886.451172,6,7,141.084353,136.977469,7296.79719,179.462234,255,3.43270645779369e-315,6.02232972253167e-315,255,0.161179,0.068852,0.092327,56,174,0,0,1,1,1,1,"DoS",1
"462",3e-06,"gmtp","-","INT",2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,2,2,"DoS",1
"463",9e-06,"unas","-","INT",2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,2,"DoS",1
"464",9e-06,"kryptolan","-","INT",2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,4,3,"DoS",1
"465",0.335233,"tcp","http","FIN",10,8,830,1414,50.710998,62,252,17826.40625,29543.63086,2,2,37.248111,45.233285,1835.463503,62.922523,255,1.40878539611447e-314,1.3207770132584e-314,255,0.073751,0.01785,0.055901,83,177,1,284,1,1,1,1,"DoS",1
"466",7.6e-05,"mobile","-","INT",1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,9,2,6,6,"DoS",1
